customer_id,churn_risk_pct,risk_tier,tenure_months,satisfaction_score,complaint_status,prefered_order_cat,preferred_payment_mode,day_since_last_order,order_count,cashback_amount,rfm_segment,r_score,f_score,m_score,recommended_action
50943,7.48,Low,11.0,3,No,Fashion,E wallet,1.0,3,183.44,Loyal Customers,5,3,3,Standard Loyalty Nurture
52787,7.47,Low,32.0,4,No,Laptop & Accessory,E wallet,9.0,2,144.24,Hibernating,1,2,2,Standard Loyalty Nurture
54038,7.47,Low,16.0,5,No,Grocery,COD,3.0,1,168.17,Potential Loyalist,3,1,3,Standard Loyalty Nurture
52063,7.46,Low,16.0,4,No,Mobile Phone,E wallet,2.0,2,142.66,Potential Loyalist,4,2,2,Standard Loyalty Nurture
53886,7.46,Low,27.0,3,No,Fashion,Debit Card,0.0,4,148.84,Loyal Customers,5,4,2,Standard Loyalty Nurture
52028,7.43,Low,40.0,3,No,Laptop & Accessory,Credit Card,2.0,3,120.32,Loyal Customers,4,3,1,Standard Loyalty Nurture
51780,7.42,Low,18.0,3,No,Others,COD,0.0,5,143.01,Loyal Customers,5,5,2,Standard Loyalty Nurture
52639,7.4,Low,30.0,4,No,Laptop & Accessory,Credit Card,2.0,1,156.81,Potential Loyalist,4,1,2,Standard Loyalty Nurture
54718,7.4,Low,55.0,5,No,Laptop & Accessory,Debit Card,3.0,3,140.39,Loyal Customers,3,4,2,Standard Loyalty Nurture
55366,7.4,Low,46.0,3,No,Mobile Phone,UPI,2.0,1,170.76,Potential Loyalist,4,1,3,Standard Loyalty Nurture
51545,7.39,Low,33.0,5,No,Laptop & Accessory,E wallet,12.0,4,195.44,At Risk,1,4,4,Standard Loyalty Nurture
53386,7.39,Low,21.0,3,No,Mobile Phone,COD,2.0,4,256.47,Champions,4,4,5,Standard Loyalty Nurture
51404,7.38,Low,13.0,3,No,Fashion,Debit Card,2.0,3,160.96,Loyal Customers,4,3,2,Standard Loyalty Nurture
53245,7.37,Low,12.0,4,No,Fashion,Debit Card,0.0,3,275.17,Loyal Customers,5,3,5,Standard Loyalty Nurture
53068,7.35,Low,34.0,2,No,Laptop & Accessory,Debit Card,3.0,4,215.35,Loyal Customers,3,4,4,Standard Loyalty Nurture
52561,7.34,Low,16.0,5,No,Fashion,UPI,4.0,2,167.24,Potential Loyalist,3,2,3,Standard Loyalty Nurture
52953,7.33,Low,13.0,3,No,Laptop & Accessory,COD,1.0,2,163.89,Potential Loyalist,5,2,3,Standard Loyalty Nurture
53750,7.33,Low,22.0,5,No,Mobile Phone,Credit Card,4.0,1,213.18,Potential Loyalist,3,1,4,Standard Loyalty Nurture
55248,7.33,Low,20.0,5,No,Laptop & Accessory,E wallet,12.0,3,210.26,At Risk,1,4,4,Standard Loyalty Nurture
51716,7.32,Low,53.0,5,Yes (Active Ticket),Others,Debit Card,1.0,1,192.55,Potential Loyalist,5,1,4,Standard Loyalty Nurture
54617,7.32,Low,17.0,5,No,Laptop & Accessory,Debit Card,5.0,4,156.55,At Risk,2,4,2,Standard Loyalty Nurture
54972,7.3,Low,23.0,2,No,Mobile Phone,Credit Card,1.0,5,236.07,Champions,4,5,5,Standard Loyalty Nurture
51080,7.29,Low,30.0,5,No,Mobile Phone,Credit Card,7.0,1,130.06,Hibernating,2,1,1,Standard Loyalty Nurture
51351,7.29,Low,20.0,3,No,Grocery,E wallet,7.0,5,220.63,At Risk,2,5,5,Standard Loyalty Nurture
52596,7.29,Low,15.0,3,No,Laptop & Accessory,E wallet,1.0,4,157.83,Loyal Customers,5,4,2,Standard Loyalty Nurture
51991,7.28,Low,15.0,5,No,Mobile Phone,Credit Card,1.0,3,180.17,Loyal Customers,5,3,3,Standard Loyalty Nurture
55339,7.28,Low,24.0,5,No,Mobile Phone,E wallet,2.0,2,150.97,Potential Loyalist,4,2,2,Standard Loyalty Nurture
54029,7.25,Low,13.0,5,No,Mobile Phone,E wallet,12.0,3,244.16,At Risk,1,3,5,Standard Loyalty Nurture
51008,7.22,Low,19.0,3,No,Mobile Phone,Credit Card,4.0,2,199.88,Potential Loyalist,3,2,4,Standard Loyalty Nurture
54911,7.22,Low,22.0,4,No,Laptop & Accessory,E wallet,0.0,4,160.3,Loyal Customers,5,4,2,Standard Loyalty Nurture
54317,7.21,Low,13.0,3,No,Laptop & Accessory,Credit Card,2.0,4,182.0,Loyal Customers,4,4,3,Standard Loyalty Nurture
50385,7.2,Low,13.0,4,No,Laptop & Accessory,UPI,8.0,1,259.19,Promising,2,1,5,Standard Loyalty Nurture
52141,7.2,Low,17.0,5,No,Fashion,Debit Card,1.0,1,218.63,Potential Loyalist,5,1,5,Standard Loyalty Nurture
54238,7.2,Low,15.0,3,No,Laptop & Accessory,UPI,3.0,2,183.94,Potential Loyalist,3,2,3,Standard Loyalty Nurture
55555,7.2,Low,18.0,5,No,Others,Debit Card,6.0,2,207.14,At Risk,2,3,4,Standard Loyalty Nurture
54049,7.18,Low,19.0,3,No,Laptop & Accessory,Debit Card,4.0,1,234.17,Potential Loyalist,3,1,5,Standard Loyalty Nurture
55430,7.17,Low,13.0,3,No,Laptop & Accessory,Credit Card,3.0,2,114.07,Loyal Customers,3,3,1,Standard Loyalty Nurture
50155,7.16,Low,42.0,3,No,Mobile Phone,Debit Card,9.0,2,223.06,Promising,1,1,5,Standard Loyalty Nurture
52219,7.16,Low,21.0,1,No,Laptop & Accessory,Credit Card,0.0,5,201.84,Champions,5,5,4,Standard Loyalty Nurture
52783,7.16,Low,40.0,5,No,Laptop & Accessory,COD,21.0,3,116.01,At Risk,1,3,1,Standard Loyalty Nurture
53942,7.13,Low,23.0,4,No,Grocery,Credit Card,1.0,1,145.75,Potential Loyalist,4,1,2,Standard Loyalty Nurture
54841,7.13,Low,31.0,3,No,Fashion,Credit Card,2.0,4,216.48,Champions,4,4,4,Standard Loyalty Nurture
51075,7.12,Low,44.0,1,No,Laptop & Accessory,Credit Card,6.0,5,198.62,At Risk,2,5,4,Standard Loyalty Nurture
53513,7.12,Low,37.0,3,No,Mobile Phone,UPI,8.0,7,125.19,At Risk,1,5,1,Standard Loyalty Nurture
50885,7.11,Low,16.0,5,No,Laptop & Accessory,Debit Card,1.0,4,203.06,Champions,5,4,4,Standard Loyalty Nurture
51686,7.11,Low,20.0,2,No,Others,Debit Card,3.0,3,129.64,Loyal Customers,3,3,1,Standard Loyalty Nurture
53860,7.11,Low,18.0,4,No,Laptop & Accessory,Debit Card,7.0,4,187.51,At Risk,2,4,3,Standard Loyalty Nurture
52711,7.1,Low,15.0,3,No,Laptop & Accessory,Debit Card,3.0,3,128.77,Loyal Customers,3,3,1,Standard Loyalty Nurture
51976,7.09,Low,28.0,3,No,Fashion,Debit Card,5.0,1,234.15,Promising,2,1,5,Standard Loyalty Nurture
52372,7.09,Low,19.0,3,No,Mobile Phone,Debit Card,4.0,3,194.03,Loyal Customers,3,3,4,Standard Loyalty Nurture
53276,7.09,Low,17.0,5,No,Mobile Phone,Credit Card,12.0,5,193.9,At Risk,1,5,4,Standard Loyalty Nurture
53914,7.09,Low,38.0,4,No,Laptop & Accessory,Debit Card,1.0,1,176.93,Potential Loyalist,4,1,3,Standard Loyalty Nurture
54937,7.09,Low,24.0,3,No,Grocery,Credit Card,3.0,3,178.93,Loyal Customers,3,4,3,Standard Loyalty Nurture
51865,7.07,Low,42.0,5,No,Others,Debit Card,7.0,1,184.89,Promising,2,1,3,Standard Loyalty Nurture
55567,7.03,Low,12.0,5,No,Fashion,UPI,2.0,3,200.56,Champions,4,4,4,Standard Loyalty Nurture
50241,7.02,Low,28.0,3,No,Laptop & Accessory,Debit Card,1.0,1,111.15,Potential Loyalist,5,1,1,Standard Loyalty Nurture
50432,7.02,Low,14.0,4,No,Laptop & Accessory,UPI,7.0,4,116.79,At Risk,2,4,1,Standard Loyalty Nurture
52955,7.02,Low,25.0,3,No,Mobile Phone,UPI,2.0,1,198.12,Potential Loyalist,4,1,4,Standard Loyalty Nurture
53459,7.0,Low,12.0,4,No,Laptop & Accessory,Credit Card,2.0,2,235.03,Potential Loyalist,4,2,5,Standard Loyalty Nurture
55069,7.0,Low,25.0,4,No,Mobile Phone,E wallet,10.0,2,217.67,Need Attention,1,2,5,Standard Loyalty Nurture
54354,6.96,Low,32.0,1,No,Laptop & Accessory,Credit Card,3.0,6,213.19,Loyal Customers,3,5,4,Standard Loyalty Nurture
52140,6.95,Low,20.0,2,No,Laptop & Accessory,E wallet,2.0,3,169.58,Loyal Customers,4,3,3,Standard Loyalty Nurture
52562,6.95,Low,12.0,3,No,Mobile Phone,Debit Card,2.0,3,221.75,Loyal Customers,4,3,5,Standard Loyalty Nurture
54609,6.95,Low,31.0,5,No,Fashion,Debit Card,1.0,4,151.36,Loyal Customers,4,4,2,Standard Loyalty Nurture
52702,6.94,Low,37.0,4,No,Grocery,Credit Card,1.0,2,239.55,Potential Loyalist,5,2,5,Standard Loyalty Nurture
53739,6.94,Low,14.0,4,No,Fashion,E wallet,1.0,4,215.03,Champions,4,4,4,Standard Loyalty Nurture
51767,6.93,Low,13.0,4,No,Fashion,E wallet,1.0,3,169.5,Loyal Customers,5,3,3,Standard Loyalty Nurture
51478,6.92,Low,14.0,3,No,Others,UPI,4.0,4,220.09,Loyal Customers,3,4,5,Standard Loyalty Nurture
52918,6.91,Low,19.0,4,No,Laptop & Accessory,Credit Card,1.0,1,163.67,Potential Loyalist,5,1,2,Standard Loyalty Nurture
54566,6.9,Low,23.0,5,No,Mobile Phone,Debit Card,8.0,1,194.26,Promising,1,1,4,Standard Loyalty Nurture
50402,6.88,Low,23.0,4,No,Laptop & Accessory,Debit Card,4.0,5,155.39,Loyal Customers,3,5,2,Standard Loyalty Nurture
51329,6.88,Low,11.0,3,No,Fashion,UPI,1.0,3,214.88,Loyal Customers,5,3,4,Standard Loyalty Nurture
54905,6.88,Low,26.0,3,No,Mobile Phone,Debit Card,6.0,8,175.84,At Risk,2,5,3,Standard Loyalty Nurture
55087,6.87,Low,15.0,4,No,Mobile Phone,COD,1.0,2,130.18,Potential Loyalist,4,2,1,Standard Loyalty Nurture
50367,6.86,Low,32.0,5,No,Grocery,Debit Card,4.0,1,156.2,Potential Loyalist,3,1,2,Standard Loyalty Nurture
51184,6.86,Low,27.0,1,No,Laptop & Accessory,Credit Card,2.0,3,150.69,Loyal Customers,4,3,2,Standard Loyalty Nurture
53500,6.86,Low,13.0,1,No,Mobile Phone,Credit Card,1.0,3,168.07,Loyal Customers,4,3,3,Standard Loyalty Nurture
55514,6.86,Low,12.0,2,No,Mobile Phone,UPI,3.0,5,186.99,Loyal Customers,3,5,3,Standard Loyalty Nurture
55112,6.83,Low,20.0,4,No,Laptop & Accessory,E wallet,0.0,5,211.73,Champions,5,5,4,Standard Loyalty Nurture
51441,6.82,Low,35.0,4,No,Laptop & Accessory,Credit Card,5.0,5,135.99,At Risk,2,5,2,Standard Loyalty Nurture
55313,6.81,Low,26.0,5,No,Laptop & Accessory,E wallet,13.0,2,219.04,Need Attention,1,2,5,Standard Loyalty Nurture
54842,6.79,Low,31.0,5,No,Laptop & Accessory,E wallet,6.0,7,177.59,At Risk,2,5,3,Standard Loyalty Nurture
55488,6.78,Low,11.0,4,No,Laptop & Accessory,E wallet,0.0,3,200.78,Champions,5,4,4,Standard Loyalty Nurture
55568,6.78,Low,13.0,5,No,Laptop & Accessory,UPI,10.0,4,224.02,At Risk,1,5,5,Standard Loyalty Nurture
51665,6.77,Low,48.0,5,No,Laptop & Accessory,Credit Card,5.0,8,176.18,At Risk,2,5,3,Standard Loyalty Nurture
52827,6.77,Low,13.0,3,No,Fashion,Credit Card,7.0,3,228.22,At Risk,2,3,5,Standard Loyalty Nurture
51376,6.75,Low,20.0,3,No,Mobile Phone,Debit Card,4.0,3,212.21,Loyal Customers,3,3,4,Standard Loyalty Nurture
55578,6.73,Low,40.0,4,No,Fashion,UPI,4.0,7,157.98,Loyal Customers,3,5,2,Standard Loyalty Nurture
51728,6.72,Low,57.0,3,No,Laptop & Accessory,Debit Card,3.0,1,200.49,Potential Loyalist,3,1,4,Standard Loyalty Nurture
54328,6.72,Low,40.0,4,No,Fashion,Debit Card,8.0,3,112.52,At Risk,1,3,1,Standard Loyalty Nurture
55122,6.72,Low,26.0,4,No,Grocery,Debit Card,6.0,6,128.78,At Risk,2,5,1,Standard Loyalty Nurture
50806,6.71,Low,13.0,3,No,Fashion,Debit Card,2.0,2,185.94,Potential Loyalist,4,2,3,Standard Loyalty Nurture
55521,6.71,Low,18.0,4,No,Mobile Phone,Debit Card,2.0,7,160.33,Loyal Customers,4,5,2,Standard Loyalty Nurture
52254,6.7,Low,18.0,1,No,Laptop & Accessory,Debit Card,4.0,3,161.72,Loyal Customers,3,3,2,Standard Loyalty Nurture
51089,6.69,Low,47.0,4,No,Fashion,Credit Card,13.0,1,218.41,Promising,1,1,5,Standard Loyalty Nurture
51206,6.68,Low,15.0,5,No,Laptop & Accessory,UPI,5.0,2,131.54,Hibernating,2,2,1,Standard Loyalty Nurture
52863,6.68,Low,30.0,3,No,Mobile Phone,Debit Card,4.0,3,180.82,Loyal Customers,3,3,3,Standard Loyalty Nurture
53219,6.67,Low,13.0,4,No,Mobile Phone,Credit Card,2.0,6,170.44,Loyal Customers,4,5,3,Standard Loyalty Nurture
52790,6.64,Low,53.0,3,No,Laptop & Accessory,Debit Card,3.0,4,130.99,Loyal Customers,3,4,1,Standard Loyalty Nurture
53403,6.64,Low,61.0,3,No,Others,Debit Card,0.0,2,150.41,Potential Loyalist,5,2,2,Standard Loyalty Nurture
50718,6.63,Low,34.0,5,No,Laptop & Accessory,Credit Card,4.0,1,221.73,Potential Loyalist,3,1,5,Standard Loyalty Nurture
53396,6.63,Low,56.0,3,No,Mobile Phone,COD,0.0,4,145.73,Loyal Customers,5,4,2,Standard Loyalty Nurture
53280,6.62,Low,16.0,4,No,Laptop & Accessory,Debit Card,2.0,4,173.73,Loyal Customers,4,4,3,Standard Loyalty Nurture
50442,6.61,Low,43.0,1,No,Laptop & Accessory,Credit Card,9.0,5,204.48,At Risk,1,5,4,Standard Loyalty Nurture
54387,6.58,Low,32.0,4,No,Fashion,Debit Card,0.0,1,194.4,Potential Loyalist,5,1,4,Standard Loyalty Nurture
52465,6.56,Low,10.0,4,No,Others,Debit Card,1.0,5,243.25,Champions,5,5,5,Standard Loyalty Nurture
50721,6.55,Low,28.0,3,No,Laptop & Accessory,COD,5.0,2,234.59,Need Attention,2,2,5,Standard Loyalty Nurture
50786,6.55,Low,24.0,3,No,Laptop & Accessory,Debit Card,1.0,1,151.61,Potential Loyalist,5,1,2,Standard Loyalty Nurture
55345,6.54,Low,32.0,3,No,Grocery,Credit Card,9.0,7,215.3,At Risk,1,5,4,Standard Loyalty Nurture
54453,6.53,Low,18.0,4,No,Laptop & Accessory,Credit Card,3.0,2,148.96,Potential Loyalist,3,2,2,Standard Loyalty Nurture
50274,6.52,Low,24.0,5,No,Mobile Phone,Credit Card,2.0,3,192.44,Loyal Customers,4,3,4,Standard Loyalty Nurture
50389,6.52,Low,14.0,4,No,Others,UPI,5.0,1,248.5,Promising,2,1,5,Standard Loyalty Nurture
53433,6.52,Low,14.0,5,No,Laptop & Accessory,COD,2.0,1,200.62,Potential Loyalist,4,1,4,Standard Loyalty Nurture
54924,6.51,Low,21.0,3,No,Fashion,Debit Card,3.0,1,184.99,Potential Loyalist,3,1,3,Standard Loyalty Nurture
52509,6.49,Low,19.0,1,No,Grocery,UPI,3.0,5,167.54,Loyal Customers,3,5,3,Standard Loyalty Nurture
51062,6.48,Low,41.0,3,No,Fashion,Debit Card,1.0,2,210.45,Potential Loyalist,5,2,4,Standard Loyalty Nurture
53440,6.48,Low,26.0,4,No,Fashion,Credit Card,1.0,7,175.72,Loyal Customers,4,5,3,Standard Loyalty Nurture
51027,6.47,Low,20.0,4,No,Fashion,E wallet,6.0,2,225.28,Need Attention,2,2,5,Standard Loyalty Nurture
53178,6.45,Low,21.0,5,No,Mobile Phone,E wallet,7.0,3,291.66,At Risk,2,3,5,Standard Loyalty Nurture
52101,6.44,Low,25.0,4,No,Grocery,Credit Card,2.0,4,279.63,Champions,4,4,5,Standard Loyalty Nurture
52640,6.44,Low,12.0,4,No,Laptop & Accessory,Debit Card,0.0,3,150.65,Loyal Customers,5,3,2,Standard Loyalty Nurture
55562,6.44,Low,61.0,3,No,Fashion,UPI,0.0,7,146.78,Loyal Customers,5,5,2,Standard Loyalty Nurture
51954,6.42,Low,13.0,3,No,Mobile Phone,Debit Card,1.0,1,196.7,Potential Loyalist,5,1,4,Standard Loyalty Nurture
54431,6.42,Low,11.0,4,No,Laptop & Accessory,COD,3.0,3,153.62,Loyal Customers,3,3,2,Standard Loyalty Nurture
51131,6.41,Low,13.0,4,No,Fashion,E wallet,5.0,6,213.1,At Risk,2,5,4,Standard Loyalty Nurture
52327,6.41,Low,17.0,4,No,Mobile Phone,Credit Card,3.0,4,261.47,Loyal Customers,3,4,5,Standard Loyalty Nurture
52785,6.4,Low,19.0,4,No,Laptop & Accessory,Debit Card,6.0,2,252.43,Need Attention,2,2,5,Standard Loyalty Nurture
54810,6.39,Low,20.0,4,No,Mobile Phone,UPI,0.0,2,158.67,Potential Loyalist,5,2,2,Standard Loyalty Nurture
53092,6.36,Low,32.0,3,No,Mobile Phone,Debit Card,1.0,4,97.25,Loyal Customers,5,4,1,Standard Loyalty Nurture
54550,6.36,Low,16.0,3,No,Grocery,E wallet,0.0,4,119.23,Loyal Customers,5,4,1,Standard Loyalty Nurture
55544,6.36,Low,18.0,2,No,Fashion,UPI,3.0,2,213.06,Loyal Customers,3,3,4,Standard Loyalty Nurture
55395,6.33,Low,13.0,5,No,Laptop & Accessory,E wallet,1.0,2,217.08,Potential Loyalist,4,2,4,Standard Loyalty Nurture
52345,6.32,Low,28.0,3,No,Mobile Phone,Credit Card,1.0,4,149.46,Loyal Customers,5,4,2,Standard Loyalty Nurture
53527,6.32,Low,36.0,5,No,Laptop & Accessory,Debit Card,8.0,2,186.79,Need Attention,1,2,3,Standard Loyalty Nurture
54439,6.32,Low,49.0,5,No,Laptop & Accessory,Debit Card,1.0,3,115.67,Loyal Customers,4,3,1,Standard Loyalty Nurture
51663,6.31,Low,25.0,3,No,Mobile Phone,Credit Card,4.0,6,189.18,Loyal Customers,3,5,4,Standard Loyalty Nurture
53169,6.31,Low,14.0,5,No,Mobile Phone,UPI,4.0,4,228.17,Loyal Customers,3,4,5,Standard Loyalty Nurture
53157,6.29,Low,28.0,5,No,Laptop & Accessory,Credit Card,1.0,5,184.11,Loyal Customers,5,5,3,Standard Loyalty Nurture
50213,6.28,Low,11.0,4,No,Mobile Phone,Debit Card,0.0,3,222.66,Loyal Customers,5,3,5,Standard Loyalty Nurture
51306,6.27,Low,20.0,4,No,Mobile Phone,Debit Card,7.0,1,244.88,Promising,2,1,5,Standard Loyalty Nurture
50921,6.23,Low,20.0,1,No,Others,E wallet,3.0,3,209.94,Loyal Customers,3,3,4,Standard Loyalty Nurture
53380,6.23,Low,12.0,3,No,Fashion,E wallet,4.0,3,201.7,Loyal Customers,3,3,4,Standard Loyalty Nurture
51642,6.22,Low,18.0,2,No,Laptop & Accessory,UPI,5.0,3,131.26,At Risk,2,3,1,Standard Loyalty Nurture
52844,6.22,Low,30.0,5,No,Mobile Phone,Credit Card,11.0,6,194.08,At Risk,1,5,4,Standard Loyalty Nurture
53610,6.22,Low,35.0,1,No,Others,Credit Card,3.0,3,188.65,Loyal Customers,3,3,4,Standard Loyalty Nurture
54808,6.21,Low,31.0,1,No,Fashion,Credit Card,0.0,3,140.88,Loyal Customers,5,4,2,Standard Loyalty Nurture
50179,6.2,Low,28.0,3,No,Mobile Phone,Debit Card,2.0,3,190.73,Loyal Customers,4,3,4,Standard Loyalty Nurture
55061,6.19,Low,27.0,5,No,Laptop & Accessory,UPI,9.0,4,205.71,At Risk,1,4,4,Standard Loyalty Nurture
51890,6.18,Low,48.0,3,No,Mobile Phone,Debit Card,5.0,4,172.11,At Risk,2,4,3,Standard Loyalty Nurture
53292,6.18,Low,21.0,5,No,Mobile Phone,Credit Card,5.0,4,151.98,At Risk,2,4,2,Standard Loyalty Nurture
53715,6.18,Low,46.0,5,No,Mobile Phone,Debit Card,2.0,2,185.51,Potential Loyalist,4,2,3,Standard Loyalty Nurture
53425,6.17,Low,18.0,5,No,Fashion,Credit Card,8.0,2,149.07,Hibernating,1,2,2,Standard Loyalty Nurture
51635,6.16,Low,26.0,3,No,Others,Credit Card,5.0,2,179.9,Need Attention,2,2,3,Standard Loyalty Nurture
55318,6.15,Low,32.0,4,No,Others,E wallet,2.0,2,228.96,Potential Loyalist,4,2,5,Standard Loyalty Nurture
55533,6.15,Low,12.0,4,No,Mobile Phone,Debit Card,1.0,1,217.28,Potential Loyalist,4,1,5,Standard Loyalty Nurture
50541,6.14,Low,31.0,3,No,Laptop & Accessory,Credit Card,0.0,2,246.37,Potential Loyalist,5,2,5,Standard Loyalty Nurture
54469,6.14,Low,30.0,3,No,Laptop & Accessory,E wallet,7.0,3,209.75,At Risk,2,3,4,Standard Loyalty Nurture
54581,6.14,Low,27.0,4,No,Fashion,Debit Card,3.0,3,149.62,Loyal Customers,3,3,2,Standard Loyalty Nurture
51500,6.13,Low,20.0,5,No,Mobile Phone,Debit Card,4.0,2,219.28,Potential Loyalist,3,2,5,Standard Loyalty Nurture
53691,6.13,Low,18.0,5,No,Laptop & Accessory,UPI,9.0,3,206.06,At Risk,1,3,4,Standard Loyalty Nurture
55570,6.12,Low,37.0,5,No,Fashion,Debit Card,3.0,2,180.33,Loyal Customers,3,3,3,Standard Loyalty Nurture
52091,6.11,Low,15.0,4,No,Grocery,Debit Card,1.0,2,156.74,Potential Loyalist,5,2,2,Standard Loyalty Nurture
54413,6.11,Low,11.0,3,No,Laptop & Accessory,E wallet,2.0,3,177.33,Loyal Customers,4,3,3,Standard Loyalty Nurture
52572,6.1,Low,24.0,4,No,Mobile Phone,Credit Card,1.0,1,206.42,Potential Loyalist,5,1,4,Standard Loyalty Nurture
53197,6.1,Low,28.0,4,No,Laptop & Accessory,Credit Card,5.0,4,217.48,At Risk,2,4,5,Standard Loyalty Nurture
52192,6.09,Low,24.0,3,No,Others,Debit Card,4.0,4,223.64,Loyal Customers,3,4,5,Standard Loyalty Nurture
53582,6.07,Low,18.0,4,No,Fashion,E wallet,0.0,2,163.65,Potential Loyalist,5,2,2,Standard Loyalty Nurture
52890,6.06,Low,18.0,3,No,Mobile Phone,Debit Card,2.0,2,229.68,Potential Loyalist,4,2,5,Standard Loyalty Nurture
52965,6.05,Low,19.0,5,No,Others,Credit Card,3.0,4,192.82,Loyal Customers,3,4,4,Standard Loyalty Nurture
53693,6.05,Low,15.0,3,No,Fashion,Credit Card,1.0,4,226.71,Champions,4,4,5,Standard Loyalty Nurture
51028,6.03,Low,19.0,4,No,Mobile Phone,Debit Card,1.0,3,216.38,Loyal Customers,5,3,4,Standard Loyalty Nurture
51179,6.03,Low,14.0,4,No,Grocery,E wallet,4.0,4,219.53,Loyal Customers,3,4,5,Standard Loyalty Nurture
53474,6.02,Low,12.0,4,No,Laptop & Accessory,Debit Card,3.0,6,220.36,Loyal Customers,3,5,5,Standard Loyalty Nurture
51845,5.98,Low,29.0,2,No,Laptop & Accessory,Debit Card,6.0,3,195.33,At Risk,2,3,4,Standard Loyalty Nurture
54325,5.95,Low,17.0,5,No,Laptop & Accessory,Debit Card,3.0,3,173.69,Loyal Customers,3,3,3,Standard Loyalty Nurture
53699,5.94,Low,27.0,5,No,Mobile Phone,Credit Card,0.0,6,198.76,Champions,5,5,4,Standard Loyalty Nurture
51520,5.93,Low,26.0,4,No,Mobile Phone,Debit Card,8.0,1,113.44,Hibernating,2,1,1,Standard Loyalty Nurture
54860,5.93,Low,22.0,2,No,Laptop & Accessory,Debit Card,2.0,5,152.25,Loyal Customers,4,5,2,Standard Loyalty Nurture
50628,5.92,Low,14.0,5,No,Laptop & Accessory,E wallet,2.0,2,191.66,Potential Loyalist,4,2,4,Standard Loyalty Nurture
54561,5.87,Low,13.0,5,No,Fashion,Debit Card,1.0,2,180.36,Potential Loyalist,4,2,3,Standard Loyalty Nurture
51158,5.84,Low,21.0,3,No,Fashion,Debit Card,1.0,3,149.91,Loyal Customers,5,3,2,Standard Loyalty Nurture
52926,5.84,Low,23.0,1,No,Fashion,Debit Card,13.0,3,230.85,At Risk,1,3,5,Standard Loyalty Nurture
51806,5.83,Low,15.0,3,No,Fashion,Debit Card,4.0,3,184.54,Loyal Customers,3,3,3,Standard Loyalty Nurture
54034,5.82,Low,49.0,3,No,Others,Debit Card,1.0,4,156.24,Loyal Customers,4,4,2,Standard Loyalty Nurture
54250,5.8,Low,35.0,2,No,Mobile Phone,Debit Card,1.0,3,147.72,Loyal Customers,4,3,2,Standard Loyalty Nurture
54624,5.8,Low,12.0,4,No,Fashion,Credit Card,4.0,4,140.6,Loyal Customers,3,4,2,Standard Loyalty Nurture
53887,5.79,Low,25.0,4,No,Grocery,E wallet,11.0,4,113.3,At Risk,1,4,1,Standard Loyalty Nurture
54664,5.79,Low,18.0,5,No,Mobile Phone,Debit Card,1.0,4,258.13,Champions,4,4,5,Standard Loyalty Nurture
53455,5.78,Low,28.0,3,No,Fashion,Debit Card,7.0,7,197.69,At Risk,2,5,4,Standard Loyalty Nurture
54919,5.78,Low,14.0,4,No,Mobile Phone,Credit Card,1.0,1,212.52,Potential Loyalist,4,1,4,Standard Loyalty Nurture
53353,5.76,Low,24.0,4,No,Fashion,Debit Card,12.0,5,271.7,At Risk,1,5,5,Standard Loyalty Nurture
55185,5.76,Low,14.0,4,No,Mobile Phone,COD,8.0,4,184.26,At Risk,1,4,3,Standard Loyalty Nurture
55269,5.76,Low,20.0,3,No,Laptop & Accessory,E wallet,2.0,3,175.76,Loyal Customers,4,4,3,Standard Loyalty Nurture
53762,5.75,Low,13.0,5,No,Fashion,Credit Card,8.0,3,231.41,At Risk,1,3,5,Standard Loyalty Nurture
52705,5.74,Low,15.0,2,No,Mobile Phone,Credit Card,1.0,3,206.68,Loyal Customers,5,3,4,Standard Loyalty Nurture
52553,5.71,Low,17.0,5,No,Mobile Phone,Credit Card,4.0,4,192.78,Loyal Customers,3,4,4,Standard Loyalty Nurture
52700,5.7,Low,15.0,4,No,Fashion,Debit Card,1.0,4,196.13,Champions,5,4,4,Standard Loyalty Nurture
54172,5.7,Low,44.0,5,No,Fashion,Credit Card,3.0,3,161.99,Loyal Customers,3,3,2,Standard Loyalty Nurture
53498,5.69,Low,22.0,2,No,Fashion,Debit Card,4.0,6,147.47,Loyal Customers,3,5,2,Standard Loyalty Nurture
52066,5.68,Low,15.0,3,No,Laptop & Accessory,Debit Card,1.0,2,162.87,Potential Loyalist,5,2,2,Standard Loyalty Nurture
53650,5.68,Low,61.0,3,No,Laptop & Accessory,Credit Card,2.0,3,244.93,Loyal Customers,4,3,5,Standard Loyalty Nurture
50056,5.67,Low,25.0,5,No,Fashion,Debit Card,8.0,3,233.66,At Risk,2,3,5,Standard Loyalty Nurture
53477,5.67,Low,32.0,3,No,Laptop & Accessory,UPI,0.0,1,235.09,Potential Loyalist,5,1,5,Standard Loyalty Nurture
55012,5.66,Low,12.0,1,No,Mobile Phone,COD,4.0,3,207.19,Loyal Customers,3,4,4,Standard Loyalty Nurture
50013,5.65,Low,18.0,5,No,Laptop & Accessory,Credit Card,1.0,2,159.53,Potential Loyalist,5,1,2,Standard Loyalty Nurture
51023,5.64,Low,26.0,4,No,Laptop & Accessory,E wallet,3.0,5,217.9,Loyal Customers,3,5,5,Standard Loyalty Nurture
50262,5.63,Low,46.0,1,No,Laptop & Accessory,Debit Card,3.0,4,196.05,Loyal Customers,3,4,4,Standard Loyalty Nurture
